Start Year,Country,Start Month,Disaster Subtype,COUNT
2013,China,9,Tropical cyclone,2
2013,China,10,Tropical cyclone,1
2013,China,11,Ground movement,1
2013,China,11,Tropical cyclone,1
2013,China,12,Ground movement,2
2013,China,12,Riverine flood,1
2013,Democratic People's Republic of Korea,7,Riverine flood,1
2013,Georgia,3,Severe weather,1
2013,Georgia,7,Riverine flood,1
2013,Georgia,8,Flash flood,1
2013,India,3,Tornado,1
2013,India,4,Heat wave,1
2013,India,5,Ground movement,1
2013,India,5,Tropical cyclone,1
2013,India,6,Flood (General),1
2013,India,6,Riverine flood,1
2013,India,7,Riverine flood,1
2013,India,8,Riverine flood,1
2013,India,10,Lightning/Thunderstorms,1
2013,India,10,Riverine flood,1
2013,India,10,Tropical cyclone,1
2013,India,11,Tropical cyclone,1
2013,Indonesia,1,Ground movement,1
2013,Indonesia,1,Landslide (wet),1
2013,Indonesia,1,Riverine flood,2
2013,Indonesia,2,Riverine flood,2
2013,Indonesia,3,Landslide (wet),1
2013,Indonesia,4,Riverine flood,1
2013,Indonesia,7,Ground movement,1
2013,Indonesia,7,Riverine flood,1
2013,Indonesia,9,Ash fall,1
2013,Indonesia,9,Riverine flood,1
2013,Indonesia,10,Ground movement,1
2013,Indonesia,10,Riverine flood,1
2013,Indonesia,12,Riverine flood,2
2013,Iran (Islamic Republic of),4,Ground movement,2
2013,Iran (Islamic Republic of),11,Ground movement,1
2013,Iraq,11,Riverine flood,1
2013,Israel,12,Blizzard/Winter storm,1
2013,Japan,1,Blizzard/Winter storm,1
2013,Japan,2,Blizzard/Winter storm,1
2013,Japan,4,Ground movement,1
2013,Japan,5,Heat wave,1
2013,Japan,7,Riverine flood,1
2013,Japan,9,Tornado,1
2013,Japan,9,Tropical cyclone,2
2013,Japan,10,Tropical cyclone,2
2013,Lao People's Democratic Republic,6,Riverine flood,1
2013,Lao People's Democratic Republic,9,Riverine flood,1
2013,Malaysia,12,Riverine flood,1
2013,Myanmar,5,Landslide (wet),1
2013,Myanmar,7,Riverine flood,1
2013,Nepal,1,Cold wave,1
2013,Nepal,5,Riverine flood,1
2013,Nepal,7,Flash flood,1
2013,Pakistan,2,Riverine flood,1
2013,Pakistan,4,Ground movement,1
2013,Pakistan,8,Riverine flood,1
2013,Pakistan,9,Ground movement,2
2013,Philippines,1,Flash flood,1
2013,Philippines,1,Tropical cyclone,1
2013,Philippines,2,Tropical cyclone,1
2013,Philippines,6,Tropical cyclone,1
2013,Philippines,8,Riverine flood,2
2013,Philippines,8,Tropical cyclone,1
2013,Philippines,9,Riverine flood,1
2013,Philippines,9,Tropical cyclone,1
2013,Philippines,10,Ground movement,1
2013,Philippines,10,Riverine flood,1
2013,Philippines,10,Tropical cyclone,2
2013,Philippines,11,Tropical cyclone,1
2013,Saudi Arabia,5,Riverine flood,1
2013,Saudi Arabia,11,Riverine flood,1
2013,Sri Lanka,1,Riverine flood,1
2013,Sri Lanka,5,Tropical cyclone,1
2013,Sri Lanka,6,Riverine flood,1
2013,State of Palestine,1,Riverine flood,1
2013,State of Palestine,12,Blizzard/Winter storm,1
2013,Taiwan (Province of China),3,Ground movement,1
2013,Taiwan (Province of China),6,Ground movement,1
2013,Taiwan (Province of China),7,Tropical cyclone,1
2013,Taiwan (Province of China),8,Tropical cyclone,1
2013,Taiwan (Province of China),9,Tropical cyclone,1
2013,Tajikistan,1,Severe winter conditions,1
2013,Thailand,7,Riverine flood,1
2013,Thailand,9,Riverine flood,1
2013,Thailand,11,Riverine flood,1
2013,Türkiye,1,Landslide (wet),1
2013,Viet Nam,7,Riverine flood,1
2013,Viet Nam,8,Tropical cyclone,1
2013,Viet Nam,9,Riverine flood,4
2013,Viet Nam,9,Tropical cyclone,1
2013,Viet Nam,10,Tropical cyclone,1
2013,Viet Nam,11,Riverine flood,1
2013,Viet Nam,11,Tropical cyclone,1
2013,Yemen,8,Riverine flood,1
2014,Afghanistan,2,Blizzard/Winter storm,1
2014,Afghanistan,4,Flash flood,1
2014,Afghanistan,6,Flash flood,1
2014,Bangladesh,4,Storm (General),1
2014,Bangladesh,6,Storm (General),1
2014,Bangladesh,8,Riverine flood,1
2014,Bangladesh,9,Flood (General),1
2014,Cambodia,7,Flash flood,1
2014,China,2,Blizzard/Winter storm,1
2014,China,2,Ground movement,1
2014,China,3,Blizzard/Winter storm,1
2014,China,3,Lightning/Thunderstorms,1
2014,China,4,Blizzard/Winter storm,1
2014,China,4,Ground movement,1
2014,China,4,Lightning/Thunderstorms,1
2014,China,4,Severe weather,1
2014,China,5,Ground movement,2
2014,China,5,Riverine flood,2
2014,China,6,Drought,1
2014,China,6,Flood (General),1
2014,China,6,Lightning/Thunderstorms,1
2014,China,6,Riverine flood,3
2014,China,6,Tropical cyclone,1
2014,China,7,Lightning/Thunderstorms,1
2014,China,7,Riverine flood,3
2014,China,7,Tropical cyclone,2
2014,China,8,Drought,1
2014,China,8,Flash flood,1
2014,China,8,Ground movement,1
2014,China,8,Landslide (wet),1
2014,China,8,Lightning/Thunderstorms,1
2014,China,8,Riverine flood,1
2014,China,9,Landslide (wet),1
2014,China,9,Riverine flood,2
2014,China,9,Severe weather,1
2014,China,9,Tropical cyclone,2
2014,China,10,Ground movement,1
2014,China,11,Ground movement,1
2014,China,12,Blizzard/Winter storm,1
2014,China,12,Ground movement,1
2014,Georgia,9,Riverine flood,1
2014,India,1,Cold wave,1
2014,India,3,Blizzard/Winter storm,1
2014,India,3,Lightning/Thunderstorms,1
2014,India,4,Storm (General),1
2014,India,5,Lightning/Thunderstorms,1
2014,India,6,Riverine flood,1
2014,India,7,Landslide (wet),1
2014,India,7,Riverine flood,1
2014,India,8,Riverine flood,3
2014,India,9,Riverine flood,2
2014,India,10,Tropical cyclone,1
2014,India,12,Cold wave,1
2014,India,12,Severe winter conditions,1
2014,Indonesia,1,Landslide (wet),1
2014,Indonesia,1,Riverine flood,4
2014,Indonesia,2,Ash fall,2
2014,Indonesia,2,Riverine flood,1
2014,Indonesia,11,Riverine flood,1
2014,Indonesia,12,Landslide (wet),1
2014,Iran (Islamic Republic of),1,Ground movement,1
2014,Iran (Islamic Republic of),6,Flood (General),1
2014,Iran (Islamic Republic of),8,Ground movement,1
2014,Japan,2,Blizzard/Winter storm,2
2014,Japan,7,Heat wave,1
2014,Japan,7,Tropical cyclone,1
2014,Japan,8,Landslide (wet),1
2014,Japan,8,Tropical cyclone,2
2014,Japan,9,Volcanic activity (General),1
2014,Japan,10,Tropical cyclone,2
2014,Japan,11,Ground movement,1
2014,Japan,12,Blizzard/Winter storm,2
2014,Kazakhstan,3,Flash flood,1
2014,Kyrgyzstan,2,Blizzard/Winter storm,1
2014,Lao People's Democratic Republic,8,Riverine flood,1
2014,Malaysia,3,Drought,1
2014,Malaysia,12,Riverine flood,1
2014,Myanmar,8,Riverine flood,1
2014,Myanmar,9,Riverine flood,1
2014,Nepal,4,Avalanche (wet),1
2014,Nepal,7,Riverine flood,2
2014,Nepal,8,Flood (General),1
2014,Nepal,8,Landslide (wet),1
2014,Nepal,10,Blizzard/Winter storm,1
2014,Pakistan,1,Heat wave,1
2014,Pakistan,8,Lightning/Thunderstorms,1
2014,Pakistan,9,Riverine flood,1
2014,Philippines,1,Tropical cyclone,2
2014,Philippines,6,Riverine flood,1
2014,Philippines,7,Tropical cyclone,2
2014,Philippines,8,Flash flood,1
2014,Philippines,8,Flood (General),1
2014,Philippines,9,Tropical cyclone,2
2014,Philippines,9,Volcanic activity (General),1
2014,Philippines,11,Tropical cyclone,1
2014,Philippines,12,Tropical cyclone,2
2014,Republic of Korea,2,Blizzard/Winter storm,1
2014,Republic of Korea,8,Flash flood,1
2014,Republic of Korea,8,Tropical cyclone,1
2014,Sri Lanka,1,Drought,1
2014,Sri Lanka,2,Riverine flood,1
2014,Sri Lanka,6,Riverine flood,1
2014,Sri Lanka,10,Landslide (wet),3
2014,Sri Lanka,12,Riverine flood,1
2014,Taiwan (Province of China),7,Tropical cyclone,1
2014,Taiwan (Province of China),9,Tropical cyclone,1
2014,Tajikistan,4,Flash flood,1
2014,Tajikistan,5,Flash flood,1
2014,Thailand,1,Cold wave,1
2014,Thailand,3,Drought,1
2014,Thailand,3,Lightning/Thunderstorms,1
2014,Thailand,5,Ground movement,1
2014,Thailand,9,Riverine flood,1
2014,Thailand,11,Flash flood,1
2014,Thailand,12,Riverine flood,2
2014,Türkiye,5,Ground movement,1
2014,Viet Nam,7,Tropical cyclone,1
2014,Viet Nam,9,Tropical cyclone,1
2014,Viet Nam,11,Tropical cyclone,1
2015,Afghanistan,2,Avalanche (wet),3
2015,Afghanistan,4,Landslide (wet),1
2015,Afghanistan,5,Flash flood,1
2015,Afghanistan,10,Ground movement,1
2015,Afghanistan,12,Ground movement,1
2015,Bangladesh,4,Ground movement,1
2015,Bangladesh,4,Lightning/Thunderstorms,1
2015,Bangladesh,5,Lightning/Thunderstorms,2
2015,Bangladesh,6,Riverine flood,1
2015,Bangladesh,7,Landslide (wet),1
2015,Bangladesh,7,Riverine flood,1
2015,Bangladesh,7,Tropical cyclone,1
2015,Cambodia,9,Flood (General),1
2015,Cambodia,9,Tropical cyclone,1
2015,China,2,Ground movement,1
2015,China,3,Blizzard/Winter storm,1
2015,China,3,Ground movement,1
2015,China,3,Severe weather,1
2015,China,4,Ground movement,1
2015,China,4,Lightning/Thunderstorms,1
2015,China,4,Severe weather,2
2015,China,4,Tropical cyclone,1
2015,China,5,Drought,1
2015,China,5,Flood (General),2
2015,China,5,Ground movement,1
2015,China,5,Riverine flood,1
2015,China,5,Severe weather,1
2015,China,6,Flood (General),1
2015,China,6,Riverine flood,3
2015,China,6,Severe weather,1
2015,China,6,Tropical cyclone,1
2015,China,7,Flood (General),1
2015,China,7,Ground movement,1
2015,China,7,Severe weather,1
2015,China,7,Tropical cyclone,2
2015,China,8,Flood (General),2
2015,China,8,Tropical cyclone,1
2015,China,9,Flood (General),1
2015,China,9,Tropical cyclone,1
2015,China,10,Severe weather,1
2015,China,10,Tropical cyclone,1
2015,China,11,Blizzard/Winter storm,1
2015,China,11,Landslide (wet),1
2015,China,11,Riverine flood,1
2015,Democratic People's Republic of Korea,6,Drought,1
2015,Democratic People's Republic of Korea,8,Riverine flood,1
2015,Georgia,6,Flash flood,1
2015,India,1,Drought,1
2015,India,3,Flash flood,1
2015,India,3,Lightning/Thunderstorms,1
2015,India,4,Ground movement,1
2015,India,4,Lightning/Thunderstorms,1
2015,India,4,Severe weather,1
2015,India,5,Flash flood,1
2015,India,5,Ground movement,1
2015,India,5,Heat wave,1
2015,India,5,Lightning/Thunderstorms,1
2015,India,6,Landslide (wet),1
2015,India,6,Riverine flood,2
2015,India,7,Flood (General),1
2015,India,7,Riverine flood,2
2015,India,8,Flood (General),2
2015,India,9,Lightning/Thunderstorms,1
2015,India,10,Ground movement,1
2015,India,10,Lightning/Thunderstorms,1
2015,India,11,Flood (General),1
2015,Indonesia,1,Flash flood,1
2015,Indonesia,1,Riverine flood,1
2015,Indonesia,2,Riverine flood,2
2015,Indonesia,3,Riverine flood,1
2015,Indonesia,3,Rockfall (wet),1
2015,Indonesia,5,Landslide (wet),1
2015,Indonesia,7,Drought,1
2015,Indonesia,7,Flood (General),1
2015,Indonesia,9,Forest fire,1
2015,Indonesia,9,Ground movement,1
2015,Indonesia,12,Landslide (wet),1
2015,Iran (Islamic Republic of),3,Flash flood,2
2015,Iran (Islamic Republic of),7,Flash flood,1
2015,Iran (Islamic Republic of),9,Flood (General),1
2015,Iran (Islamic Republic of),11,Flash flood,1
2015,Iraq,10,Flash flood,1
2015,Israel,9,Sand/Dust storm,1
2015,Japan,5,Heat wave,1
2015,Japan,5,Tropical cyclone,1
2015,Japan,7,Heat wave,1
2015,Japan,7,Tropical cyclone,2
2015,Japan,8,Heat wave,1
2015,Japan,8,Tropical cyclone,1
2015,Japan,9,Riverine flood,1
2015,Japan,9,Tropical cyclone,2
2015,Kazakhstan,4,Flash flood,1
2015,Kyrgyzstan,11,Ground movement,1
2015,Lao People's Democratic Republic,8,Flood (General),1
2015,Lao People's Democratic Republic,9,Flood (General),1
2015,Lebanon,1,Blizzard/Winter storm,1
2015,Lebanon,2,Blizzard/Winter storm,1
2015,Lebanon,9,Sand/Dust storm,1
2015,Malaysia,1,Riverine flood,1
2015,Malaysia,6,Ground movement,1
2015,Mongolia,11,Severe winter conditions,1
2015,Myanmar,4,Lightning/Thunderstorms,1
2015,Myanmar,6,Riverine flood,1
2015,Myanmar,7,Riverine flood,1
2015,Myanmar,10,Flash flood,1
2015,Myanmar,10,Landslide (wet),2
2015,Nepal,4,Ground movement,1
2015,Nepal,5,Ground movement,1
2015,Nepal,6,Landslide (wet),1
2015,Nepal,7,Landslide (wet),1
2015,Oman,1,Severe weather,1
2015,Pakistan,2,Riverine flood,1
2015,Pakistan,4,Flash flood,1
2015,Pakistan,6,Flash flood,1
2015,Pakistan,6,Flood (General),1
2015,Pakistan,6,Heat wave,1
2015,Pakistan,7,Flood (General),1
2015,Pakistan,7,Riverine flood,1
2015,Pakistan,10,Ground movement,1
2015,Pakistan,10,Rockfall (dry),1
2015,Pakistan,12,Ground movement,1
2015,Philippines,1,Tropical cyclone,1
2015,Philippines,4,Tropical cyclone,1
2015,Philippines,5,Tropical cyclone,1
2015,Philippines,7,Flood (General),4
2015,Philippines,7,Tropical cyclone,2
2015,Philippines,8,Drought,1
2015,Philippines,8,Riverine flood,1
2015,Philippines,8,Tropical cyclone,2
2015,Philippines,10,Tropical cyclone,2
2015,Philippines,12,Tropical cyclone,1
2015,Saudi Arabia,3,Riverine flood,1
2015,Saudi Arabia,11,Flood (General),1
2015,Sri Lanka,9,Flood (General),1
2015,Sri Lanka,11,Flash flood,1
2015,State of Palestine,1,Blizzard/Winter storm,1
2015,State of Palestine,2,Blizzard/Winter storm,1
2015,Syrian Arab Republic,1,Blizzard/Winter storm,1
2015,Syrian Arab Republic,9,Sand/Dust storm,1
2015,Taiwan (Province of China),7,Tropical cyclone,1
2015,Taiwan (Province of China),8,Tropical cyclone,1
2015,Taiwan (Province of China),9,Tropical cyclone,1
2015,Tajikistan,4,Mudslide,1
2015,Tajikistan,5,Riverine flood,1
2015,Tajikistan,7,Riverine flood,1
2015,Tajikistan,12,Ground movement,1
2015,Thailand,1,Drought,1
2015,Thailand,9,Tropical cyclone,1
2015,Timor-Leste,11,Ground movement,1
2015,Türkiye,1,Riverine flood,1
2015,Türkiye,8,Flash flood,1
2015,Viet Nam,6,Tropical cyclone,1
2015,Viet Nam,7,Flash flood,1
2015,Viet Nam,9,Flood (General),1
2015,Viet Nam,9,Tropical cyclone,1
2015,Viet Nam,12,Drought,1
2015,Yemen,11,Tropical cyclone,2
2016,Afghanistan,4,Flash flood,2
2016,Afghanistan,5,Flood (General),1
2016,Afghanistan,7,Flood (General),1
2016,Armenia,6,Landslide (wet),1
2016,Bangladesh,1,Ground movement,1
2016,Bangladesh,5,Lightning/Thunderstorms,1
2016,Bangladesh,5,Tropical cyclone,1
2016,Bangladesh,7,Riverine flood,1
2016,Cambodia,5,Drought,1
2016,China,1,Cold wave,1
2016,China,1,Riverine flood,1
2016,China,3,Flash flood,1
2016,China,4,Lightning/Thunderstorms,1
2016,China,4,Riverine flood,1
2016,China,5,Flood (General),1
2016,China,5,Ground movement,1
2016,China,5,Mudslide,1
2016,China,5,Riverine flood,1
2016,China,6,Drought,1
2016,China,6,Flood (General),4
2016,China,6,Storm (General),2
2016,China,6,Tornado,1
2016,China,7,Flood (General),1
2016,China,7,Landslide (wet),2
2016,China,7,Tropical cyclone,1
2016,China,8,Flood (General),1
2016,China,8,Severe weather,1
2016,China,8,Storm (General),1
2016,China,8,Tropical cyclone,1
2016,China,9,Flood (General),1
2016,China,9,Lightning/Thunderstorms,1
2016,China,9,Tropical cyclone,2
2016,China,10,Tropical cyclone,2
2016,China,11,Ground movement,1
2016,China,12,Ground movement,1
2016,Democratic People's Republic of Korea,8,Riverine flood,1
2016,India,1,Ground movement,1
2016,India,2,Avalanche (wet),1
2016,India,2,Forest fire,1
2016,India,4,Flood (General),1
2016,India,4,Heat wave,1
2016,India,5,Landslide (wet),1
2016,India,6,Flash flood,1
2016,India,6,Lightning/Thunderstorms,2
2016,India,7,Flash flood,1
2016,India,7,Flood (General),3
2016,India,8,Flood (General),1
2016,India,9,Flood (General),1
2016,India,12,Tropical cyclone,1
2016,Indonesia,1,Ground movement,1
2016,Indonesia,2,Flood (General),2
2016,Indonesia,3,Flood (General),1
2016,Indonesia,3,Riverine flood,1
2016,Indonesia,5,Landslide (wet),1
2016,Indonesia,6,Landslide (wet),1
2016,Indonesia,7,Flood (General),1
2016,Indonesia,8,Ground movement,1
2016,Indonesia,9,Flood (General),1
2016,Indonesia,10,Flood (General),1
2016,Indonesia,11,Flood (General),1
2016,Indonesia,11,Riverine flood,1
2016,Indonesia,12,Flood (General),1
2016,Indonesia,12,Ground movement,1
2016,Iran (Islamic Republic of),9,Lightning/Thunderstorms,1
2016,Israel,11,"Land fire (Brush, Bush, Pasture)",1
2016,Japan,1,Cold wave,1
2016,Japan,4,Ground movement,2
2016,Japan,6,Flood (General),1
2016,Japan,8,Heat wave,1
2016,Japan,8,Tropical cyclone,1
2016,Japan,9,Tropical cyclone,2
2016,Japan,10,Ground movement,1
2016,Japan,10,Tropical cyclone,1
2016,Lao People's Democratic Republic,8,Flood (General),1
2016,Malaysia,2,Flood (General),1
2016,Malaysia,7,Flood (General),1
2016,Malaysia,11,Flood (General),1
2016,Malaysia,12,Flood (General),1
2016,Mongolia,12,Severe winter conditions,1
2016,Myanmar,4,Lightning/Thunderstorms,2
2016,Myanmar,5,Landslide (wet),1
2016,Myanmar,6,Flood (General),1
2016,Myanmar,7,Flood (General),1
2016,Myanmar,8,Ground movement,1
2016,Nepal,2,Forest fire,1
2016,Nepal,6,Flood (General),1
2016,Nepal,7,Flash flood,1
2016,Oman,4,Flash flood,1
2016,Pakistan,3,Riverine flood,1
2016,Pakistan,4,Flash flood,1
2016,Pakistan,4,Ground movement,1
2016,Pakistan,6,Lightning/Thunderstorms,1
2016,Pakistan,7,Flash flood,1
2016,Pakistan,7,Flood (General),1
2016,Pakistan,8,Flash flood,1
2016,Pakistan,8,Flood (General),2
2016,Philippines,3,Ground movement,1
2016,Philippines,7,Storm (General),1
2016,Philippines,7,Tropical cyclone,1
2016,Philippines,8,Flood (General),2
2016,Philippines,9,Tropical cyclone,2
2016,Philippines,10,Tropical cyclone,2
2016,Philippines,11,Tropical cyclone,1
2016,Philippines,12,Tropical cyclone,1
2016,Republic of Korea,1,Cold wave,1
2016,Republic of Korea,9,Ground movement,1
2016,Republic of Korea,10,Tropical cyclone,1
2016,Saudi Arabia,4,Flash flood,1
2016,Saudi Arabia,4,Flood (General),1
2016,Saudi Arabia,11,Blizzard/Winter storm,1
2016,Sri Lanka,5,Flood (General),1
2016,Sri Lanka,10,Drought,1
2016,Taiwan (Province of China),1,Cold wave,1
2016,Taiwan (Province of China),2,Ground movement,1
2016,Tajikistan,5,Flood (General),1
2016,Tajikistan,7,Ground movement,1
2016,Thailand,1,Cold wave,1
2016,Thailand,8,Flash flood,1
2016,Thailand,10,Flood (General),1
2016,Thailand,12,Flood (General),1
2016,Timor-Leste,4,Drought,1
2016,Viet Nam,7,Tropical cyclone,1
2016,Viet Nam,8,Flood (General),1
2016,Viet Nam,8,Storm (General),1
2016,Viet Nam,8,Tropical cyclone,1
2016,Viet Nam,10,Flood (General),1
2016,Viet Nam,10,Riverine flood,1
2016,Viet Nam,10,Tropical cyclone,1
2016,Viet Nam,12,Flood (General),1
2016,Yemen,4,Flash flood,1
2016,Yemen,5,Landslide (wet),1
2017,Afghanistan,1,Blizzard/Winter storm,1
2017,Afghanistan,2,Avalanche (wet),2
2017,Afghanistan,2,Blizzard/Winter storm,1
2017,Afghanistan,7,Flood (General),1
2017,Bangladesh,3,Riverine flood,1
2017,Bangladesh,5,Lightning/Thunderstorms,1
2017,Bangladesh,5,Tropical cyclone,1
2017,Bangladesh,6,Mudslide,1
2017,Bangladesh,8,Flood (General),1
2017,China,1,Landslide (wet),1
2017,China,3,Ground movement,1
2017,China,3,Severe weather,1
2017,China,4,Drought,1
2017,China,4,Flood (General),1
2017,China,4,Lightning/Thunderstorms,1
2017,China,5,Ground movement,1
2017,China,5,Lightning/Thunderstorms,1
2017,China,5,Riverine flood,1
2017,China,6,Flood (General),2
2017,China,6,Riverine flood,1
2017,China,6,Rockfall (wet),1
2017,China,7,Flash flood,1
2017,China,7,Flood (General),2
2017,China,7,Lightning/Thunderstorms,2
2017,China,7,Tropical cyclone,1
2017,China,8,Flood (General),2
2017,China,8,Ground movement,1
2017,China,8,Landslide (wet),2
2017,China,8,Tropical cyclone,3
2017,China,9,Flood (General),1
2017,China,10,Flood (General),1
2017,China,11,Ground movement,1
2017,"China, Hong Kong Special Administrative Region",8,Tropical cyclone,1
2017,"China, Macao Special Administrative Region",8,Tropical cyclone,1
2017,Democratic People's Republic of Korea,1,Drought,1
2017,India,1,Avalanche (wet),1
2017,India,3,Lightning/Thunderstorms,1
2017,India,4,Heat wave,1
2017,India,5,Lightning/Thunderstorms,1
2017,India,5,Tropical cyclone,1
2017,India,6,Flood (General),3
2017,India,6,Riverine flood,1
2017,India,7,Flood (General),1
2017,India,7,Landslide (wet),1
2017,India,7,Lightning/Thunderstorms,1
2017,India,8,Flash flood,1
2017,India,8,Flood (General),2
2017,India,8,Landslide (wet),1
2017,India,10,Flash flood,1
2017,India,12,Tropical cyclone,1
2017,Indonesia,2,Flood (General),1
2017,Indonesia,2,Landslide (wet),1
2017,Indonesia,3,Riverine flood,1
2017,Indonesia,4,Flash flood,1
2017,Indonesia,4,Landslide (wet),1
2017,Indonesia,5,Flash flood,1
2017,Indonesia,6,Riverine flood,1
2017,Indonesia,9,Volcanic activity (General),1
2017,Indonesia,11,Flash flood,1
2017,Indonesia,11,Flood (General),1
2017,Indonesia,11,Tropical cyclone,1
2017,Indonesia,12,Ground movement,1
2017,Iran (Islamic Republic of),4,Flash flood,1
2017,Iran (Islamic Republic of),5,Ground movement,1
2017,Iran (Islamic Republic of),8,Flash flood,1
2017,Iran (Islamic Republic of),11,Ground movement,1
2017,Iran (Islamic Republic of),12,Ground movement,1
2017,Iraq,11,Ground movement,1
2017,Japan,7,Riverine flood,1
2017,Japan,8,Tropical cyclone,1
2017,Japan,9,Tropical cyclone,1
2017,Japan,10,Tropical cyclone,1
2017,Kazakhstan,4,Riverine flood,1
2017,Kyrgyzstan,4,Landslide (wet),1
2017,Kyrgyzstan,5,Ground movement,1
2017,Lao People's Democratic Republic,7,Tropical cyclone,1
2017,Malaysia,1,Flood (General),1
2017,Malaysia,11,Flood (General),1
2017,Malaysia,11,Riverine flood,1
2017,Malaysia,12,Storm (General),1
2017,Mongolia,10,Avalanche (wet),1
2017,Myanmar,6,Tropical cyclone,1
2017,Myanmar,7,Riverine flood,1
2017,Nepal,6,Flood (General),1
2017,Nepal,6,Landslide (wet),1
2017,Nepal,8,Flood (General),1
2017,Oman,12,Flood (General),1
2017,Pakistan,1,Flood (General),1
2017,Pakistan,2,Avalanche (wet),1
2017,Pakistan,4,Lightning/Thunderstorms,1
2017,Pakistan,6,Flash flood,1
2017,Pakistan,6,Lightning/Thunderstorms,1
2017,Philippines,1,Flood (General),1
2017,Philippines,2,Flood (General),1
2017,Philippines,2,Ground movement,1
2017,Philippines,4,Ground movement,1
2017,Philippines,4,Tropical cyclone,1
2017,Philippines,7,Ground movement,1
2017,Philippines,7,Tropical cyclone,1
2017,Philippines,8,Tropical cyclone,1
2017,Philippines,9,Flash flood,1
2017,Philippines,9,Tropical cyclone,1
2017,Philippines,10,Tropical cyclone,1
2017,Philippines,11,Tropical cyclone,1
2017,Philippines,12,Storm (General),2
2017,Republic of Korea,11,Ground movement,1
2017,Saudi Arabia,11,Flood (General),1
2017,Sri Lanka,5,Flood (General),1
2017,Sri Lanka,11,Flood (General),1
2017,Sri Lanka,11,Tropical cyclone,1
2017,Taiwan (Province of China),5,Riverine flood,1
2017,Taiwan (Province of China),7,Tropical cyclone,1
2017,Tajikistan,1,Avalanche (wet),1
2017,Tajikistan,6,Flood (General),1
2017,Thailand,1,Riverine flood,1
2017,Thailand,7,Flood (General),1
2017,Thailand,7,Tropical cyclone,1
2017,Thailand,9,Tropical cyclone,1
2017,Thailand,10,Flood (General),1
2017,Thailand,11,Riverine flood,1
2017,Türkiye,7,Ground movement,1
2017,Türkiye,7,Lightning/Thunderstorms,1
2017,United Arab Emirates,12,Flood (General),1
2017,Viet Nam,6,Flood (General),1
2017,Viet Nam,7,Flood (General),1
2017,Viet Nam,7,Tropical cyclone,1
2017,Viet Nam,8,Flash flood,1
2017,Viet Nam,8,Tropical cyclone,1
2017,Viet Nam,9,Tropical cyclone,1
2017,Viet Nam,10,Flood (General),1
2017,Viet Nam,11,Flood (General),1
2017,Viet Nam,11,Tropical cyclone,1
2017,Yemen,8,Flood (General),1
2018,Afghanistan,4,Drought,1
2018,Afghanistan,7,Mudslide,1
2018,Afghanistan,8,Flash flood,1
2018,Armenia,8,Hail,1
2018,Bangladesh,6,Flood (General),1
2018,Cambodia,7,Flood (General),1
2018,China,1,Blizzard/Winter storm,2
2018,China,3,Lightning/Thunderstorms,1
2018,China,5,Flood (General),4
2018,China,5,Ground movement,1
2018,China,7,Flood (General),2
2018,China,7,Tropical cyclone,3
2018,China,8,Ground movement,1
2018,China,8,Tropical cyclone,3
2018,China,9,Tropical cyclone,1
2018,China,12,Blizzard/Winter storm,1
2018,Democratic People's Republic of Korea,7,Heat wave,1
2018,Democratic People's Republic of Korea,8,Flood (General),1
2018,Democratic People's Republic of Korea,8,Tropical cyclone,1
2018,Georgia,7,Flash flood,1
2018,India,1,Cold wave,1
2018,India,3,Forest fire,1
2018,India,4,Lightning/Thunderstorms,2
2018,India,5,Flash flood,1
2018,India,5,Flood (General),1
2018,India,5,Lightning/Thunderstorms,3
2018,India,5,Sand/Dust storm,1
2018,India,6,Flood (General),1
2018,India,6,Lightning/Thunderstorms,1
2018,India,6,Storm (General),1
2018,India,7,Flood (General),2
2018,India,8,Flash flood,1
2018,India,8,Flood (General),1
2018,India,9,Drought,1
2018,India,9,Flood (General),2
2018,India,10,Tropical cyclone,1
2018,India,11,Tropical cyclone,1
2018,India,12,Tropical cyclone,1
2018,Indonesia,1,Ground movement,1
2018,Indonesia,2,Flood (General),1
2018,Indonesia,2,Landslide (wet),1
2018,Indonesia,3,Flood (General),2
2018,Indonesia,7,Ground movement,1
2018,Indonesia,8,Ground movement,2
2018,Indonesia,9,Tsunami,1
2018,Indonesia,10,Flash flood,1
2018,Indonesia,11,Flash flood,1
2018,Indonesia,12,Flood (General),1
2018,Indonesia,12,Landslide (wet),1
2018,Indonesia,12,Volcanic activity (General),1
2018,Iran (Islamic Republic of),7,Ground movement,1
2018,Iran (Islamic Republic of),8,Ground movement,1
2018,Iran (Islamic Republic of),10,Flash flood,1
2018,Iran (Islamic Republic of),11,Ground movement,1
2018,Iraq,11,Flash flood,1
2018,Israel,4,Flash flood,1
2018,Japan,6,Flood (General),1
2018,Japan,6,Ground movement,1
2018,Japan,7,Heat wave,1
2018,Japan,9,Ground movement,1
2018,Japan,9,Tropical cyclone,2
2018,Jordan,10,Flash flood,1
2018,Jordan,11,Flood (General),1
2018,Kazakhstan,3,Flood (General),1
2018,Lao People's Democratic Republic,7,Flood (General),1
2018,Lao People's Democratic Republic,7,Tropical cyclone,1
2018,Lao People's Democratic Republic,8,Tropical cyclone,1
2018,Lebanon,1,Blizzard/Winter storm,1
2018,Malaysia,1,Flood (General),1
2018,Malaysia,2,Flash flood,1
2018,Mongolia,1,Severe winter conditions,1
